"","num_playersRushing","num_playersBlocking","man_coverage","fly","glide_in","glide_out","jet","other_motion","down_two","down_three","down_four","yards_to_go","yard_line","posteam_win_probability","gameId","playId","pff_passCoverage_Bracket","pff_passCoverage_Cover-0","pff_passCoverage_Cover-1","pff_passCoverage_Cover-1 Double","pff_passCoverage_Cover-2","pff_passCoverage_Cover-3","pff_passCoverage_Cover-3 Cloud Left","pff_passCoverage_Cover-3 Cloud Right","pff_passCoverage_Cover-3 Double Cloud","pff_passCoverage_Cover-3 Seam","pff_passCoverage_Cover-6 Right","pff_passCoverage_Cover 6-Left","pff_passCoverage_Goal Line","pff_passCoverage_Miscellaneous","pff_passCoverage_Prevent","pff_passCoverage_Quarters","pff_passCoverage_Red Zone","play_clock_remaining"
"5560",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,99,0.352563336491585,2022091800,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
"5561",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,16,28,0.424204099923372,2022100212,1183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"5562",5,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,88,0.477577961981297,2022100203,2710,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"5563",4,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,56,0.784209316596389,2022091105,336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"5564",6,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,71,0.842373833060265,2022103008,330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"5565",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,92,0.0127813867293298,2022102400,3095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"5566",5,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,64,0.0374609064310789,2022092506,2757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"5567",4,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,85,0.310399498790503,2022101600,1623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"5568",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,49,0.952364093624055,2022100905,1623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"5569",4,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,69,0.0376419201493263,2022091113,2911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"5570",3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,62,0.0992582067847252,2022091106,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5571",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,64,0.614747297018766,2022101607,914,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"5572",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,75,0.401104673743248,2022102307,2650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"5573",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,43,0.200812388211489,2022091804,3476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
"5574",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,62,0.795740390196443,2022090800,646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"5575",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,6,87,0.660392418503761,2022101601,1040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"5576",4,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,84,0.317826684564352,2022100207,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
"5577",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,36,0.765108413994312,2022110607,1828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
"5578",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,57,0.0254616579040885,2022100209,3322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
"5579",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,56,0.175793245434761,2022092502,3919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
"5580",3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,19,27,0.124958265572786,2022092504,3149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"5581",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,15,98,0.223836421966553,2022110600,938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"5582",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,49,0.722091913223267,2022100211,622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"5583",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,70,0.0383802969008684,2022102302,2582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"5584",5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15,22,0.102611213922501,2022103008,1326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"5585",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,53,0.76309597864747,2022103007,1780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29
"5586",4,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,63,0.961094203405082,2022100908,3915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"5587",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,63,0.0246892860159278,2022101600,3211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"5588",4,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,57,0.950056929141283,2022103003,3796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"5589",4,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,71,0.267585042864084,2022110600,1005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"5590",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,29,0.00352485000621527,2022091113,3807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
"5591",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,75,0.756310841068625,2022101606,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"5592",5,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,81,0.91140821762383,2022100900,1863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5593",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,65,0.246589340269566,2022102700,2034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
"5594",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,90,0.0719480141997337,2022092200,3383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"5595",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12,54,0.0228401347994804,2022101600,3164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5596",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,35,0.299073539674282,2022110610,3380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
"5597",4,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,97,0.812101315706968,2022110603,3417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"5598",4,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,36,0.65536743029952,2022100206,155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"5599",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,54,0.083384346216917,2022091102,3859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"5600",4,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,69,0.574805539101362,2022110603,2761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"5601",4,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,35,0.104806976392865,2022103005,1278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
"5602",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,65,0.518235977739096,2022100902,2416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"5603",5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,86,0.777564015239477,2022103009,2652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"5604",5,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,73,0.00697296601720154,2022091107,3374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"5605",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,66,0.880278378725052,2022100207,3274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"5606",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10,35,0.367579989135265,2022091102,3336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"5607",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,94,0.802245728671551,2022101606,1604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"5608",3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,27,0.549567379057407,2022091804,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
"5609",5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,91,0.291388118639588,2022100211,252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"5610",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,35,0.354469433426857,2022100909,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
"5611",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,106,0.0694938218221068,2022091104,3037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"5612",5,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,8,40,0.995069245109335,2022102301,3295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"5613",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,42,0.315720655024052,2022092510,2611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
"5614",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,52,0.849016264081001,2022092504,2973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
"5615",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,77,0.159108873456717,2022102309,3333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
"5616",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,62,0.308704748749733,2022103003,3630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"5617",4,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,83,0.896479193121195,2022102000,2463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
"5618",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,98,0.532348487526178,2022103009,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"5619",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,41,0.646220184862614,2022110605,828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"5620",5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,35,0.151926767081022,2022103011,3102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"5621",3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,102,0.661556754261255,2022110609,2473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"5622",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,9,36,0.351977668702602,2022110600,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"5623",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,16,29,0.251197692006826,2022100210,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
"5624",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,91,0.584971327334642,2022100211,1899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"5625",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,58,0.832196019589901,2022102309,2775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
"5626",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,8,37,0.677964355796576,2022090800,1504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"5627",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,9,83,0.255903411656618,2022100909,3244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"5628",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,72,0.011476413346827,2022091901,3263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"5629",3,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25,0.200035724788904,2022102310,3353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"5630",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,6,82,0.652546681463718,2022091801,1154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"5631",5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,35,0.855483002960682,2022101604,3320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"5632",4,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10,82,0.257187258452177,2022110601,802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"5633",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,73,0.557351551949978,2022103001,1712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
"5634",5,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,88,0.896983984857798,2022091113,2518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"5635",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,43,0.390343729406595,2022101000,268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
"5636",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,29,0.183234289288521,2022092500,1724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"5637",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,76,0.450938124209642,2022101600,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"5638",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9,71,0.95550449565053,2022091808,1223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
"5639",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,55,0.0822876021265984,2022101602,3233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
"5640",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,44,0.918722320348024,2022100908,1522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"5641",6,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,13,0.648754743859172,2022092513,410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"5642",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,25,0.523377776145935,2022091809,3753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5643",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,70,0.788721352815628,2022100206,832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"5644",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,106,0.809128917753696,2022110607,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
"5645",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,99,0.663301918655634,2022110609,2449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"5646",4,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,7,23,0.462693249156406,2022100211,3844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"5647",4,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,7,36,0.84489337913692,2022091106,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5648",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,42,0.305539548397064,2022101603,1538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"5649",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,94,0.668645266443491,2022091805,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"5650",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,78,0.203922972083092,2022102307,3789,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27
"5651",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,85,0.23312184214592,2022092512,1396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"5652",6,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,9,36,0.547704871743917,2022103006,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
"5653",4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,61,0.846104819327593,2022100208,3276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"5654",5,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,9,45,0.590261872857809,2022091107,595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5655",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,15,45,0.395318698137999,2022103007,1609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
"5656",4,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20,68,0.609346281737089,2022110604,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
"5657",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5,15,0.175497721880674,2022100210,3575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"5658",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10,84,0.51102851331234,2022100210,509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"5659",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,20,0.523670125752687,2022102000,916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5660",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,69,0.259682409465313,2022091809,2389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"5661",4,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,42,0.813325235620141,2022091810,236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"5662",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,19,0.515013135969639,2022101700,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"5663",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,17,32,0.832919603213668,2022110606,2350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
"5664",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,30,0.215650770813227,2022103005,2339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
"5665",5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,92,0.317843157798052,2022103010,2185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"5666",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,7,47,0.629058599472046,2022091801,3103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"5667",6,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,107,0.380917001515627,2022102304,2769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5668",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,39,0.812198400497437,2022100209,2339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"5669",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,74,0.366712719202042,2022092502,3134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"5670",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,30,0.859297040849924,2022102311,2508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
"5671",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,0.667498048394918,2022100200,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
"5672",7,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,12,0.410914618521929,2022091103,2357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5673",5,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,34,0.760383758693933,2022100909,3337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"5674",4,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,70,0.363701367750764,2022091100,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
"5675",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,27,0.00187011039815843,2022092508,4098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"5676",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30,0.7450863532722,2022102310,3468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"5677",3,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,18,46,0.438082464039326,2022092503,1841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"5678",4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,56,0.29451697692275,2022092200,791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27
"5679",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,99,0.4732372649014,2022110600,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"5680",5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,82,0.679633175954223,2022110607,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5681",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,78,0.133469428867102,2022110604,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
"5682",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,80,0.48711846396327,2022100210,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
"5683",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,30,0.67752394080162,2022091801,428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"5684",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5,15,0.448925796896219,2022091111,609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
